,Unnamed: 0,Budget,Clicks,Conversions,Revenue_Generated,ROI,Subscription_Tier,Subscription_Length,Discount_Level,Units_Sold,Bundle_Price,Customer_Satisfaction_Post_Refund,Common_Keywords,Conversion_Rate,Customer_Response,Revenue_per_Click,ROI_Score
9194,9194,19097.96,950,789,80211.36,4.74,Basic,13,50,170,278.58,2,Affordable,0.8296529968454258,1,84.34422712933754,3.9325552050473185
9195,9195,42069.82,2539,677,82350.54,1.73,Basic,16,20,195,243.36,3,Innovative,0.26653543307086613,1,32.42147244094488,0.4611062992125984
9196,9196,44915.23,3527,450,68424.14,4.57,Premium,11,41,45,272.76,2,Durable,0.12755102040816327,1,19.394597505668933,0.5829081632653061
9197,9197,27812.8,3160,382,90395.09,1.15,Standard,3,35,168,494.6,1,Affordable,0.12084783296425182,1,28.59699145839924,0.1389750079088896
9198,9198,20954.67,4371,33,85461.47,4.01,Standard,4,68,177,265.48,1,Innovative,0.007548032936870997,0,19.547454254345837,0.030267612076852697
9199,9199,29582.16,2312,870,78129.67,1.41,Premium,1,58,174,140.51,1,Affordable,0.3761348897535668,1,33.778499783830526,0.5303501945525292
9200,9200,48168.18,2643,439,29515.56,4.9,Premium,16,56,78,349.64,3,Stylish,0.16603630862329805,1,11.163222390317701,0.8135779122541604
9201,9201,38508.0,4015,500,49655.74,4.48,Standard,15,31,67,263.4,1,Innovative,0.12450199203187251,1,12.364477091633466,0.5577689243027889
9202,9202,28744.93,2379,463,56908.91,1.35,Premium,28,28,91,302.1,2,Stylish,0.19453781512605042,1,23.911306722689076,0.26262605042016807
9203,9203,26218.13,3762,520,65519.14,4.52,Standard,16,45,180,149.57,4,Durable,0.13818761626361944,1,17.411411108158383,0.6246080255115598
9204,9204,24162.25,3913,287,88950.75,3.97,Standard,2,68,79,413.01,2,Affordable,0.07332652018395504,1,22.7263030148186,0.2911062851303015
9205,9205,8592.51,2674,571,98953.68,4.98,Premium,13,61,62,271.93,2,Affordable,0.21345794392523365,1,36.99202990654205,1.0630205607476637
9206,9206,29582.49,4037,580,98310.53,0.8,Standard,1,52,156,186.01,2,Innovative,0.1436354631005448,0,24.34634224863794,0.11490837048043585
9207,9207,5126.65,2240,736,57154.43,0.85,Premium,16,31,124,419.87,2,Affordable,0.3284248103525212,0,25.503984828201695,0.279161088799643
9208,9208,38354.91,3101,185,91857.58,1.43,Premium,8,56,164,302.85,2,Innovative,0.05963894261766602,1,29.612372662798194,0.08528368794326241
9209,9209,28218.51,3076,30,81833.56,1.0,Basic,30,56,10,383.03,2,Affordable,0.009749756256093598,0,26.595242118947027,0.009749756256093598
9210,9210,26641.13,1034,583,30365.49,4.34,Standard,18,39,120,185.31,1,Innovative,0.5632850241545894,1,29.338637681159422,2.4446570048309177
9211,9211,2041.06,1441,554,76176.4,0.52,Basic,12,65,24,191.29,1,Affordable,0.3841886269070735,0,52.82690707350901,0.19977808599167823
9212,9212,23561.6,1242,846,29188.23,3.6,Basic,25,46,77,247.23,3,Stylish,0.6806114239742558,1,23.482083668543844,2.450201126307321
9213,9213,26086.28,3759,801,10555.01,4.08,Basic,33,27,171,468.59,1,Durable,0.21303191489361703,1,2.807183510638298,0.8691702127659575
9214,9214,14057.51,1254,5,9150.79,3.74,Basic,21,36,37,354.88,4,Stylish,0.00398406374501992,0,7.291466135458168,0.014900398406374502
9215,9215,13012.72,3293,650,57974.21,3.69,Premium,7,37,144,420.64,3,Innovative,0.1973284760170006,1,17.599942319368548,0.7281420765027322
9216,9216,34857.39,698,358,99043.73,2.91,Standard,15,14,135,314.0,1,Affordable,0.5121602288984263,1,141.69346208869814,1.4903862660944205
9217,9217,45812.46,605,547,56006.06,4.38,Standard,32,16,99,401.82,4,Affordable,0.9026402640264026,1,92.4192409240924,3.9535643564356433
9218,9218,36141.74,1740,723,14971.12,0.61,Premium,22,64,150,329.51,4,Stylish,0.4152785755313039,0,8.59914991384262,0.25331993107409534
9219,9219,15496.54,4052,231,4822.39,4.09,Basic,25,63,133,480.01,1,Stylish,0.05699481865284974,1,1.1898322230446583,0.23310880829015543
9220,9220,43126.73,916,713,97400.77,1.52,Basic,9,59,129,113.1,2,Durable,0.777535441657579,1,106.21676117775355,1.1818538713195201
9221,9221,3486.56,3800,288,80535.93,3.73,Basic,17,30,112,451.99,3,Durable,0.07576953433307025,1,21.18808997632202,0.28262036306235205
9222,9222,36709.2,819,944,76509.54,3.05,Basic,32,47,170,381.71,2,Affordable,1.1512195121951219,1,93.30431707317072,3.5112195121951215
9223,9223,24119.24,3445,948,23073.71,1.03,Basic,19,47,180,486.58,3,Innovative,0.2751015670342426,1,6.695795124782356,0.2833546140452699
9224,9224,34526.6,4962,144,17925.72,3.41,Basic,16,27,133,486.93,3,Innovative,0.02901470884545638,0,3.6118718517025994,0.09894015716300626
9225,9225,3605.94,4833,339,66774.73,4.08,Standard,35,27,102,356.77,2,Durable,0.07012825817128672,1,13.813556061232932,0.28612329333884984
9226,9226,8574.12,4084,699,4959.6,2.58,Basic,13,58,160,139.21,2,Affordable,0.1711138310893513,1,1.2141003671970625,0.44147368421052635
9227,9227,28481.05,1178,991,56338.11,3.39,Basic,15,65,82,483.71,1,Stylish,0.8405428329092451,1,47.78465648854962,2.849440203562341
9228,9228,32545.25,3818,91,72161.61,3.43,Basic,20,11,42,498.58,1,Affordable,0.023828227284629484,0,18.895420267085626,0.08173081958627913
9229,9229,37319.39,2496,403,73713.3,4.44,Premium,9,15,158,300.82,1,Durable,0.16139367240688826,1,29.52074489387265,0.7165879054865839
9230,9230,17618.71,3764,836,17851.05,2.85,Standard,17,32,152,139.94,4,Stylish,0.22204515272244357,1,4.741314741035857,0.6328286852589642
9231,9231,13267.46,3208,76,20386.45,4.54,Basic,29,54,119,56.41,4,Innovative,0.023683390464319103,0,6.352898099096292,0.10752259270800872
9232,9232,44688.93,1359,529,7190.31,3.01,Standard,1,19,109,158.78,2,Affordable,0.3889705882352941,1,5.286992647058824,1.1708014705882352
9233,9233,9853.54,2060,154,79767.62,2.26,Basic,32,57,180,56.36,3,Affordable,0.07472100921882581,1,38.70335759340126,0.1688694808345463
9234,9234,2914.46,385,950,64971.91,0.55,Standard,6,19,145,241.09,2,Innovative,2.461139896373057,0,168.32101036269432,1.3536269430051813
9235,9235,2181.29,4421,213,52426.11,2.89,Standard,8,61,37,94.51,2,Innovative,0.04816824966078698,0,11.855746268656716,0.13920624151967437
9236,9236,49042.23,456,55,57705.42,0.99,Premium,17,12,149,309.8,4,Stylish,0.12035010940919037,0,126.27006564551422,0.11914660831509846
9237,9237,20812.34,522,569,10761.7,1.43,Basic,7,44,4,129.13,3,Durable,1.0879541108986617,1,20.576864244741873,1.5557743785850862
9238,9238,24618.66,382,226,22689.89,2.8,Premium,34,68,117,134.47,3,Stylish,0.5900783289817232,1,59.24253263707572,1.6522193211488247
9239,9239,2692.24,4722,974,97493.08,1.68,Basic,29,49,105,411.52,3,Stylish,0.2062248570823629,1,20.642193521067117,0.3464577598983697
9240,9240,9741.05,4982,693,50875.64,2.27,Premium,2,17,140,381.76,2,Affordable,0.1390728476821192,1,10.209841460967288,0.31569536423841055
9241,9241,22342.28,4899,361,25936.85,1.34,Standard,3,41,99,439.05,1,Stylish,0.0736734693877551,1,5.293234693877551,0.09872244897959184
9242,9242,36007.86,2065,929,9104.55,4.92,Premium,21,62,182,181.84,2,Innovative,0.44966118102613745,1,4.406848983543078,2.2123330106485963
9243,9243,5468.93,1236,768,59930.94,2.74,Standard,13,64,118,333.75,3,Innovative,0.6208569118835894,1,48.44861762328214,1.701147938561035
9244,9244,23728.46,1164,595,73262.9,1.29,Premium,20,34,29,147.84,4,Durable,0.5107296137339056,1,62.88660944206008,0.6588412017167382
9245,9245,49737.6,2735,227,20037.13,3.63,Premium,12,24,17,102.65,3,Innovative,0.08296783625730994,1,7.323512426900585,0.3011732456140351
9246,9246,10646.61,265,592,85821.6,4.38,Premium,28,28,41,365.42,4,Durable,2.225563909774436,1,322.63759398496245,9.747969924812029
9247,9247,39568.69,2910,641,13619.88,0.88,Standard,22,51,85,158.0,4,Durable,0.2201992442459636,0,4.678763311576778,0.19377533493644797
9248,9248,14613.02,4580,629,2858.14,4.4,Standard,22,48,168,221.21,4,Durable,0.13730626500764026,1,0.6239118096485483,0.6041475660336172
9249,9249,46836.75,852,72,20509.66,2.83,Basic,25,18,114,162.17,1,Stylish,0.08440797186400938,1,24.044150058616648,0.23887456037514654
9250,9250,19678.17,1596,959,25265.78,4.5,Standard,16,61,1,308.06,1,Innovative,0.6005009392611146,1,15.820776455854727,2.7022542266750156
9251,9251,17751.73,630,223,46183.92,1.35,Standard,23,40,65,434.49,1,Stylish,0.35340729001584786,1,73.1916323296355,0.4770998415213947
9252,9252,47718.43,1174,96,12765.15,4.73,Basic,28,33,42,146.23,3,Stylish,0.08170212765957446,1,10.863957446808511,0.3864510638297872
9253,9253,48190.44,2505,578,65171.09,0.84,Standard,2,23,81,434.78,2,Innovative,0.2306464485235435,0,26.006021548284117,0.19374301675977654
9254,9254,7088.99,2729,375,73456.89,3.47,Premium,19,68,111,246.57,2,Innovative,0.13736263736263737,1,26.907285714285713,0.47664835164835173
9255,9255,44427.44,2175,931,24044.89,4.79,Basic,11,21,53,452.53,3,Durable,0.42784926470588236,1,11.050041360294117,2.0493979779411764
9256,9256,44455.17,3653,166,38176.51,4.36,Premium,4,50,100,421.42,4,Innovative,0.04542966611932129,0,10.447868089764642,0.19807334428024084
9257,9257,738.78,2913,932,49334.73,2.84,Basic,23,61,24,397.37,4,Stylish,0.31983527796842826,1,16.93024365133837,0.9083321894303362
9258,9258,34346.93,3300,398,75196.87,1.76,Basic,15,37,153,71.01,4,Innovative,0.12056952438654953,1,22.78002726446531,0.21220236292032715
9259,9259,39901.08,2802,482,14089.08,3.71,Standard,23,34,17,159.65,1,Durable,0.17195861576881913,1,5.026428826257581,0.637966464502319
9260,9260,23501.96,1942,405,53714.83,2.07,Standard,26,27,168,218.38,1,Affordable,0.20844055584148224,1,27.645306227483275,0.4314719505918682
9261,9261,11061.87,2017,953,89664.04,2.74,Premium,1,69,113,366.15,4,Affordable,0.4722497522299306,1,44.432130822596626,1.29396432111001
9262,9262,9883.41,1768,563,17075.35,0.98,Premium,28,54,190,353.17,4,Stylish,0.3182589033352176,0,9.65254381006218,0.3118937252685133
9263,9263,38328.38,969,146,5377.87,0.77,Standard,24,35,140,481.31,2,Affordable,0.15051546391752577,0,5.54419587628866,0.11589690721649484
9264,9264,17193.68,3597,346,22227.78,2.27,Basic,25,61,96,386.45,1,Affordable,0.09616453585325181,1,6.177815453029461,0.2182934963868816
9265,9265,10600.32,784,917,65518.56,3.26,Premium,7,11,161,438.14,3,Stylish,1.1681528662420382,1,83.46313375796178,3.808178343949044
9266,9266,17290.46,4593,751,27925.1,1.84,Basic,21,63,38,370.45,4,Innovative,0.1634740966478015,1,6.078602525032651,0.30079233783195475
9267,9267,30698.68,3930,200,64360.76,2.93,Basic,16,63,108,489.24,1,Durable,0.05087763927753752,1,16.37261765454083,0.14907148308318496
9268,9268,7480.95,3434,975,88432.24,1.14,Standard,27,18,20,204.92,1,Affordable,0.2838427947598253,1,25.744465793304222,0.32358078602620083
9269,9269,3348.92,4862,662,16963.68,3.08,Premium,25,17,192,378.06,1,Affordable,0.13612996092946741,1,3.4883158544108577,0.41928027966275966
9270,9270,7411.5,3324,435,95989.11,3.95,Standard,14,56,98,205.89,2,Durable,0.13082706766917293,1,28.868905263157895,0.5167669172932331
9271,9271,46968.7,323,911,54744.57,4.78,Basic,14,61,1,206.99,2,Affordable,2.8117283950617282,1,168.96472222222224,13.440061728395062
9272,9272,39448.11,589,807,7457.26,0.86,Premium,27,28,87,401.46,1,Stylish,1.3677966101694916,0,12.63942372881356,1.1763050847457628
9273,9273,31138.25,826,666,24100.67,0.63,Premium,9,19,140,480.1,2,Affordable,0.8053204353083434,0,29.1422853688029,0.5073518742442563
9274,9274,23718.96,3986,841,14967.81,2.55,Premium,17,17,102,141.46,2,Stylish,0.2109355405066466,1,3.754153498871332,0.5378856282919487
9275,9275,42330.85,212,963,99300.92,3.04,Standard,15,15,127,122.22,2,Durable,4.52112676056338,1,466.20150234741783,13.744225352112675
9276,9276,3349.53,4343,690,45579.44,4.51,Standard,15,47,51,84.87,1,Affordable,0.15883977900552487,1,10.492504604051566,0.7163674033149171
9277,9277,11520.53,4327,712,72910.35,2.1,Standard,28,47,189,447.37,4,Innovative,0.1645101663585952,1,16.846199168207026,0.3454713493530499
9278,9278,31526.35,4083,226,34339.0,2.54,Premium,28,25,46,112.26,2,Stylish,0.05533790401567091,1,8.408178256611166,0.1405582761998041
9279,9279,28107.76,3192,766,19270.48,4.13,Premium,24,58,11,61.47,1,Affordable,0.23989978077043533,1,6.035227059191983,0.9907860945818979
9280,9280,26884.67,677,363,23063.97,1.55,Basic,3,23,129,107.58,3,Durable,0.5353982300884956,1,34.01765486725664,0.8298672566371682
9281,9281,15239.59,463,967,69430.29,3.56,Premium,27,30,105,90.67,2,Innovative,2.084051724137931,1,149.63424568965516,7.419224137931034
9282,9282,3471.02,4693,83,40169.82,3.94,Premium,18,21,19,172.68,4,Innovative,0.017682147422241157,0,8.557694929697487,0.06966766084363016
9283,9283,26227.17,1306,22,48320.29,0.51,Standard,28,61,104,183.81,4,Innovative,0.016832440703902066,0,36.97038255547054,0.008584544758990054
9284,9284,33215.88,3301,257,55594.11,4.08,Basic,13,11,162,329.7,3,Affordable,0.07783161720169594,1,16.836496062992126,0.31755299818291943
9285,9285,40820.98,3562,991,38280.19,1.54,Standard,24,36,180,170.12,4,Durable,0.2781364019085041,1,10.743808588268314,0.4283300589390963
9286,9286,21748.18,2753,167,94219.58,4.19,Standard,16,43,124,411.04,4,Durable,0.060639070442992014,1,34.21190268700073,0.2540777051561366
9287,9287,18659.52,3566,838,34665.29,0.58,Basic,9,68,10,289.44,3,Stylish,0.23493131483038968,0,9.718331931595179,0.136260162601626
9288,9288,16005.7,4624,162,47197.48,3.64,Standard,34,18,52,371.42,2,Affordable,0.03502702702702703,0,10.20486054054054,0.12749837837837838
9289,9289,31947.31,4538,803,68821.41,3.76,Premium,32,27,178,130.22,3,Affordable,0.17691121392377177,1,15.162240581625909,0.6651861643533818
9290,9290,35154.54,1113,34,1746.81,1.0,Standard,2,47,180,126.62,2,Innovative,0.03052064631956912,0,1.568052064631957,0.03052064631956912
9291,9291,37707.58,3344,952,32331.46,2.71,Basic,14,38,179,375.43,3,Affordable,0.28460388639760836,1,9.665608370702541,0.7712765321375187
9292,9292,48046.76,1995,122,72647.61,2.97,Premium,10,58,38,135.97,1,Durable,0.061122244488977955,1,36.39659819639279,0.18153306613226453
9293,9293,47539.0,2247,160,35851.57,4.98,Basic,3,17,41,170.14,4,Affordable,0.0711743772241993,1,15.948207295373665,0.3544483985765125
9294,9294,24309.38,2873,286,12512.89,2.85,Basic,33,11,160,388.46,2,Stylish,0.09951287404314545,1,4.353823938761308,0.2836116910229645
9295,9295,20099.97,4426,410,61936.6,4.31,Basic,10,40,122,307.76,4,Stylish,0.09261350801897447,1,13.990648294556133,0.39916421956177994
9296,9296,20923.56,997,928,26879.93,0.56,Standard,31,37,52,245.46,2,Innovative,0.9298597194388778,0,26.93379759519038,0.5207214428857716
9297,9297,32542.4,1203,973,75001.49,2.78,Basic,26,30,151,122.36,2,Innovative,0.8081395348837209,1,62.293596345514956,2.246627906976744
9298,9298,35901.75,4443,835,82241.57,1.72,Premium,20,22,22,54.56,1,Affordable,0.1878937893789379,1,18.50620387038704,0.32317731773177316
9299,9299,39224.95,2180,921,34753.18,1.46,Basic,28,66,30,462.24,4,Innovative,0.422283356258597,1,15.934516276937185,0.6165337001375516
9300,9300,10656.37,1321,532,71022.67,1.38,Standard,15,19,94,437.42,4,Stylish,0.40242057488653554,1,53.723653555219364,0.555340393343419
9301,9301,47583.68,4562,717,1172.44,4.84,Standard,12,39,86,478.85,2,Innovative,0.1571334648257725,1,0.2569449923296077,0.7605259697567389
9302,9302,40087.08,2556,314,51119.94,2.45,Premium,15,11,67,481.09,3,Durable,0.1228001564333203,1,19.992154868987097,0.3008603832616348
9303,9303,31087.6,3471,380,57498.66,3.7,Standard,31,33,120,339.9,3,Affordable,0.10944700460829493,1,16.56067396313364,0.4049539170506913
9304,9304,36263.33,542,145,93717.35,1.47,Standard,3,66,10,182.96,3,Stylish,0.26703499079189685,1,172.59180478821364,0.39254143646408834
9305,9305,34592.95,800,230,36716.22,1.47,Premium,15,59,4,485.01,1,Affordable,0.28714107365792757,1,45.83797752808989,0.42209737827715355
9306,9306,11776.28,2934,837,50998.3,2.29,Standard,5,18,146,203.69,2,Affordable,0.2851788756388416,1,17.375911413969337,0.6530596252129472
9307,9307,16873.67,4475,915,63603.7,3.45,Premium,8,31,38,227.92,3,Durable,0.20442359249329758,1,14.209941912421804,0.7052613941018767
9308,9308,37122.53,405,970,17175.69,1.21,Premium,7,54,127,286.93,2,Affordable,2.3891625615763545,1,42.30465517241379,2.890886699507389
9309,9309,11818.63,3583,802,94864.17,2.49,Premium,15,14,185,408.87,3,Stylish,0.22377232142857142,1,26.468797433035714,0.5571930803571429
9310,9310,22747.19,3140,89,61427.34,1.56,Basic,12,43,186,326.83,3,Innovative,0.028334925183062718,0,19.556618911174784,0.04420248328557784
9311,9311,39174.89,2470,53,68763.33,4.42,Premium,23,22,100,225.47,4,Stylish,0.021448806151355727,0,27.828138405503847,0.09480372318899231
9312,9312,7443.05,1198,883,6707.58,3.06,Standard,32,36,180,402.97,4,Durable,0.7364470391993327,1,5.594311926605505,2.2535279399499584
9313,9313,4773.44,3647,983,64944.3,2.24,Standard,14,59,133,144.91,3,Stylish,0.2694627192982456,1,17.802713815789474,0.6035964912280702
9314,9314,44114.73,4599,261,70114.27,3.09,Premium,4,50,36,281.82,4,Innovative,0.05673913043478261,1,15.242232608695653,0.17532391304347827
9315,9315,6943.37,2473,284,43631.5,1.73,Basic,15,51,192,177.61,2,Affordable,0.11479385610347616,1,17.636014551333872,0.19859337105901376
9316,9316,28682.62,1719,202,74428.16,3.37,Premium,26,47,85,314.21,1,Innovative,0.11744186046511627,1,43.27218604651163,0.39577906976744187
9317,9317,23252.24,1863,181,45706.41,4.99,Standard,3,15,174,273.32,2,Stylish,0.0971030042918455,1,24.520606223175967,0.48454399141630905
9318,9318,29887.26,2781,716,37607.38,0.51,Basic,1,68,166,493.44,1,Stylish,0.2573687994248742,0,13.518109273903665,0.13125808770668584
9319,9319,11551.07,4171,590,90737.66,0.84,Standard,19,33,190,437.03,1,Stylish,0.1414189837008629,0,21.74919942473634,0.11879194630872483
9320,9320,38438.96,4694,980,39698.78,2.65,Standard,11,47,14,286.76,2,Affordable,0.20873269435569755,1,8.455544195953141,0.5531416400425985
9321,9321,11678.12,746,780,84779.69,1.63,Standard,2,58,137,353.8,3,Durable,1.0441767068273093,1,113.4935609103079,1.702008032128514
9322,9322,25620.99,2114,754,39300.61,0.5,Premium,25,61,38,187.21,4,Durable,0.35650118203309694,0,18.581848699763594,0.17825059101654847
9323,9323,7145.82,2000,775,87486.32,3.56,Standard,27,54,170,140.22,4,Innovative,0.3873063468265867,1,43.72129935032484,1.3788105947026488
9324,9324,20537.4,4792,498,15560.77,4.94,Premium,28,44,141,71.68,3,Innovative,0.10390152305445441,1,3.2465616524097642,0.5132735238890048
9325,9325,44763.88,3388,242,76760.82,1.68,Standard,7,45,17,108.41,1,Durable,0.07140749483623487,1,22.64999114783122,0.11996459132487458
9326,9326,13026.07,541,33,90025.25,2.58,Premium,3,28,196,434.78,3,Durable,0.06088560885608856,1,166.09824723247232,0.1570848708487085
9327,9327,39855.03,4983,992,67194.86,4.87,Premium,30,38,116,172.92,4,Stylish,0.19903691813804172,1,13.482114767255217,0.9693097913322632
9328,9328,31963.91,4134,769,26801.21,4.46,Premium,7,58,52,106.32,2,Innovative,0.1859733978234583,1,6.481550181378476,0.829441354292624
9329,9329,30685.24,483,210,98103.15,1.77,Standard,18,27,75,76.72,3,Affordable,0.43388429752066116,1,202.69245867768595,0.7679752066115703
9330,9330,48565.63,1521,530,94727.97,0.97,Premium,34,35,16,171.5,1,Durable,0.34822601839684625,0,62.23913929040736,0.33777923784494085
9331,9331,7115.07,914,837,75917.05,4.84,Basic,24,66,102,127.21,4,Stylish,0.9147540983606557,1,82.96945355191257,4.427409836065573
9332,9332,22912.96,3507,826,82264.58,1.78,Basic,31,10,123,475.15,1,Durable,0.2354618015963512,1,23.45056442417332,0.41912200684150513
9333,9333,32537.19,3311,185,14703.06,1.62,Standard,27,33,181,356.22,2,Stylish,0.05585748792270531,1,4.439329710144928,0.09048913043478261
9334,9334,32485.19,1538,359,8593.67,3.86,Premium,35,46,31,102.31,4,Durable,0.2332683560753736,1,5.583931124106563,0.9004158544509421
9335,9335,42027.5,4009,372,72993.29,4.14,Standard,22,67,44,365.62,2,Innovative,0.09276807980049875,1,18.20281546134663,0.3840598503740648
9336,9336,33880.4,1300,69,7471.32,4.02,Basic,17,40,78,77.74,1,Durable,0.053036126056879324,1,5.742751729438893,0.21320522674865486
9337,9337,28034.95,3082,788,38562.91,2.78,Standard,20,44,126,68.16,2,Stylish,0.255595199481025,1,12.508241972105093,0.7105546545572494
9338,9338,695.64,4691,140,58514.28,1.85,Standard,16,50,170,341.83,3,Innovative,0.029838022165387893,0,12.471074168797953,0.05520034100596761
9339,9339,11616.3,3107,860,4101.76,4.31,Standard,32,22,164,336.05,4,Durable,0.2767052767052767,1,1.3197425997425998,1.1925997425997426
9340,9340,3985.95,411,830,42441.8,2.54,Standard,1,51,102,201.43,2,Affordable,2.0145631067961167,1,103.01407766990292,5.116990291262137
9341,9341,18285.19,3484,362,51340.37,3.49,Basic,3,25,109,463.39,3,Stylish,0.10387374461979913,1,14.731813486370159,0.362519368723099
9342,9342,28870.07,4448,226,50767.43,4.3,Premium,6,49,115,396.29,2,Affordable,0.050797932119577435,1,11.410975500112384,0.21843110811418295
9343,9343,34186.14,2356,769,42107.2,1.97,Premium,23,37,91,61.37,3,Durable,0.32626219770895204,1,17.864743317776835,0.6427365294866355
9344,9344,25553.02,1448,158,59384.0,1.73,Premium,20,35,18,471.05,3,Innovative,0.1090407177363699,1,40.982746721877156,0.18864044168391994
9345,9345,47621.14,4027,100,40144.31,3.82,Standard,16,53,146,167.09,2,Stylish,0.024826216484607744,0,9.966313306852035,0.09483614697120157
9346,9346,529.27,3913,513,39541.72,3.42,Premium,19,32,28,429.01,3,Affordable,0.13106796116504854,1,10.102636688809403,0.448252427184466
9347,9347,41616.9,1215,590,75533.04,1.58,Standard,3,29,50,236.47,4,Innovative,0.48519736842105265,1,62.11598684210526,0.7666118421052632
9348,9348,26584.91,508,391,35088.56,3.61,Standard,34,57,51,484.01,3,Stylish,0.768172888015717,1,68.93626719056974,2.7731041257367384
9349,9349,38189.7,4760,690,47620.94,4.2,Standard,5,31,14,214.99,3,Durable,0.14492753623188406,1,10.002297836588953,0.6086956521739131
9350,9350,34968.15,3451,149,94062.42,3.85,Premium,23,29,66,290.19,4,Affordable,0.04316338354577057,0,27.24867323290846,0.1661790266512167
9351,9351,38074.43,4186,728,25155.0,4.64,Basic,24,59,179,402.88,1,Durable,0.17387150704561738,1,6.007881538094101,0.8067637926916645
9352,9352,10726.39,2578,36,98347.63,2.37,Basic,32,41,14,373.22,4,Stylish,0.013958898797983715,0,38.13401706087631,0.033082590151221405
9353,9353,20469.34,4627,59,22308.65,4.8,Standard,11,28,198,173.38,4,Durable,0.01274848746758859,0,4.820365168539326,0.061192739844425234
9354,9354,24903.02,3384,267,68182.47,3.25,Standard,33,13,197,277.15,4,Affordable,0.07887740029542098,1,20.1425317577548,0.2563515509601182
9355,9355,27635.22,2935,848,17844.53,4.69,Basic,16,43,56,207.74,2,Innovative,0.2888283378746594,1,6.07783719346049,1.3546049046321527
9356,9356,39731.52,1284,115,27042.35,2.66,Premium,35,68,188,358.88,1,Innovative,0.08949416342412451,1,21.044630350194552,0.23805447470817123
9357,9357,47018.83,184,638,52985.34,3.26,Standard,26,34,90,435.58,3,Affordable,3.4486486486486485,1,286.4072432432432,11.242594594594593
9358,9358,31409.99,188,978,5351.24,0.9,Standard,24,39,182,396.2,3,Affordable,5.174603174603175,0,28.313439153439152,4.6571428571428575
9359,9359,38482.38,3626,749,55168.88,0.65,Premium,24,44,130,134.42,2,Durable,0.20650675489385167,0,15.210609318996415,0.1342293906810036
9360,9360,13939.18,2640,905,70610.3,2.46,Basic,25,39,81,158.15,3,Durable,0.3426732298371829,1,26.736198409693298,0.84297614539947
9361,9361,29649.57,3966,629,28268.79,2.05,Basic,14,43,182,186.4,2,Durable,0.15855810436097806,1,7.125986891857827,0.325044113940005
9362,9362,28997.95,1689,198,57438.03,1.85,Premium,24,11,38,344.66,1,Affordable,0.11715976331360947,1,33.987,0.21674556213017754
9363,9363,39012.76,4856,363,67675.04,3.77,Premium,5,43,129,456.43,3,Durable,0.07473749227918468,1,13.933506279596457,0.28176034589252624
9364,9364,1857.85,49,205,59631.56,2.47,Basic,24,61,15,430.83,3,Affordable,4.1,1,1192.6312,10.127
9365,9365,45680.06,1718,772,39403.2,1.24,Standard,7,69,93,376.93,3,Affordable,0.4490983129726585,1,22.922164048865618,0.5568819080860965
9366,9366,44042.83,2283,219,50971.66,2.07,Basic,17,27,153,351.32,3,Affordable,0.09588441330998249,1,22.31683887915937,0.19848073555166373
9367,9367,44484.32,1871,875,69382.22,3.49,Standard,30,48,192,58.31,1,Stylish,0.4674145299145299,1,37.06315170940171,1.6312767094017095
9368,9368,7800.02,4023,244,81220.13,1.01,Basic,30,50,84,114.03,4,Affordable,0.06063618290258449,1,20.183928926441354,0.06124254473161034
9369,9369,23094.81,4283,178,4868.52,0.73,Standard,3,49,103,304.76,1,Innovative,0.041549953314659195,0,1.1364425770308124,0.030331465919701213
9370,9370,24026.84,2753,294,67449.07,3.94,Premium,16,47,157,426.41,3,Stylish,0.10675381263616558,1,24.49131082062455,0.42061002178649237
9371,9371,22871.07,816,483,8326.02,3.4,Basic,26,53,93,316.24,3,Innovative,0.591187270501836,1,10.190966952264382,2.010036719706242
9372,9372,32958.55,4357,705,36824.43,4.34,Basic,9,39,114,345.86,1,Innovative,0.16177145479577787,1,8.44984625975218,0.702088113813676
9373,9373,46407.89,446,623,59127.91,4.07,Standard,15,15,76,162.23,4,Affordable,1.3937360178970917,1,132.27720357941834,5.672505592841164
9374,9374,14308.09,3311,843,40339.54,3.71,Premium,12,62,80,119.41,4,Stylish,0.2545289855072464,1,12.179812801932368,0.9443025362318841
9375,9375,33576.87,3186,32,10699.02,2.27,Premium,28,48,33,444.61,3,Durable,0.01004079071226859,0,3.357081895199247,0.0227925949168497
9376,9376,1941.35,651,986,97055.8,2.04,Standard,7,35,26,148.0,2,Innovative,1.5122699386503067,1,148.85858895705522,3.085030674846626
9377,9377,11720.26,3646,666,52445.27,0.95,Standard,30,66,101,489.45,1,Stylish,0.18261584864272004,0,14.380386619139017,0.17348505621058402
9378,9378,46602.71,116,994,88947.79,3.44,Standard,24,55,106,485.15,3,Innovative,8.495726495726496,1,760.2375213675214,29.225299145299147
9379,9379,42771.41,3984,86,5533.02,1.98,Basic,13,32,46,249.79,4,Durable,0.021580928481806774,0,1.3884617314930991,0.04273023839397741
9380,9380,49402.11,1747,918,77026.73,4.66,Standard,26,57,171,171.1,2,Affordable,0.5251716247139588,1,44.06563501144164,2.447299771167048
9381,9381,6127.97,354,684,91339.02,4.05,Basic,35,16,75,322.22,4,Stylish,1.9267605633802818,1,257.29301408450704,7.803380281690141
9382,9382,23561.89,880,652,84375.48,4.54,Standard,34,52,151,484.2,1,Innovative,0.7400681044267877,1,95.77239500567536,3.3599091940976162
